customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,SeniorCitizenLabel,TenureBand,ChurnFlag,RevenueAtRisk,RiskTier,ExpectedTotal,ChargeDifference
4988-IQIGL,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,Senior,New Customer,1,75.35,High Risk,75.35,0.0
5201-FRKKS,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,No,Non-Senior,Established,0,0.0,Low Risk,1857.5,94.75
9799-CAYJJ,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,No,Senior,New Customer,0,0.0,High Risk,138.6,15.200000000000017
7730-IUTDZ,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,Yes,Non-Senior,Established,1,75.2,Low Risk,3233.6,-35.0
0426-TIRNE,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,20.9,Yes,Non-Senior,New Customer,1,20.9,High Risk,20.9,0.0
5443-SCMKX,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,No,Non-Senior,Loyal,0,0.0,Low Risk,5469.4,140.75
8295-KMENE,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,No,Non-Senior,Loyal,0,0.0,Low Risk,4510.55,8.949999999999818
6738-ISCBM,Male,0,No,No,44,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,No,Non-Senior,Established,0,0.0,Low Risk,2376.0,64.25
9821-BESNZ,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,No,Non-Senior,Loyal,0,0.0,Low Risk,6880.5,-19.899999999999636
3678-MNGZX,Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.95,1377.7,No,Non-Senior,Loyal,0,0.0,Low Risk,1356.6,21.100000000000136
1335-NTIUC,Male,0,No,No,9,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,No,Non-Senior,New Customer,0,0.0,High Risk,224.54999999999998,-34.29999999999998
2916-BQZLN,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,No,Non-Senior,Early,0,0.0,Medium Risk,1610.25,41.700000000000045
4558-CGYCZ,Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,78.3,No,Non-Senior,New Customer,0,0.0,High Risk,79.0,-0.7000000000000028
2368-GAKKQ,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,No,Non-Senior,Loyal,0,0.0,Low Risk,7955.5,-16.25
8710-YGLWG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,No,Non-Senior,New Customer,0,0.0,High Risk,44.9,0.0
3199-XGZCY,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,No,Non-Senior,New Customer,0,0.0,High Risk,602.0,-25.299999999999955
3785-KTYSH,Male,0,No,No,53,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.6,1279.0,No,Non-Senior,Loyal,0,0.0,Low Risk,1303.8000000000002,-24.800000000000182
6814-ZPWFQ,Male,1,No,No,51,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.0,1260.7,No,Senior,Loyal,0,0.0,Low Risk,1275.0,-14.299999999999955
4063-EIKNQ,Male,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.95,267.35,No,Non-Senior,New Customer,0,0.0,High Risk,230.45,36.900000000000034
6993-YCOBK,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,No,Non-Senior,Loyal,0,0.0,Low Risk,6636.0,-49.149999999999636
5206-HPJKM,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,No,Non-Senior,Early,0,0.0,Medium Risk,943.5,-9.350000000000023
7587-RZNME,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,Yes,Non-Senior,New Customer,1,43.3,High Risk,129.89999999999998,-6.249999999999972
0748-RDGGM,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,Yes,Non-Senior,Loyal,1,109.5,Low Risk,7665.0,-130.35000000000036
8393-JMVMB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.45,19.45,No,Non-Senior,New Customer,0,0.0,High Risk,19.45,0.0
5019-GQVCR,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,No,Senior,Established,0,0.0,Low Risk,3648.5499999999997,-2.949999999999818
6036-TTFYU,Female,0,Yes,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,314.45,No,Non-Senior,Early,0,0.0,Medium Risk,313.6,0.8499999999999659
2550-AEVRU,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,No,Non-Senior,Loyal,0,0.0,Low Risk,3046.65,6.349999999999909
0969-RGKCU,Male,0,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.8,677.05,No,Non-Senior,Established,0,0.0,Low Risk,732.6,-55.55000000000007
0378-CJKPV,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,No,Non-Senior,Loyal,0,0.0,Low Risk,8071.2,-105.25
4706-AXVKM,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,Yes,Senior,New Customer,1,84.8,High Risk,932.8,-25.949999999999932
5889-JTMUL,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,Yes,Senior,Loyal,1,95.05,Low Risk,4752.5,136.19999999999982
9026-RNUJS,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,Yes,Senior,New Customer,1,50.35,High Risk,251.75,-14.5
3746-EUBYR,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,Yes,Non-Senior,New Customer,1,74.6,High Risk,74.6,0.0
2332-EFBJY,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.7,342.4,Yes,Non-Senior,Early,1,19.7,Medium Risk,315.2,27.19999999999999
2880-FPNAE,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,No,Senior,New Customer,0,0.0,High Risk,148.4,-8.300000000000011
1703-MGIAB,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.0,1108.0,No,Non-Senior,Early,0,0.0,Medium Risk,1173.0,-65.0
4311-QTTAI,Female,0,No,No,16,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.35,295.55,No,Non-Senior,Early,0,0.0,Low Risk,309.6,-14.050000000000011
9474-PHLYD,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,Yes,Non-Senior,Early,1,59.45,Medium Risk,891.75,0.8999999999999773
4318-RAJVY,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.8,198.25,No,Non-Senior,New Customer,0,0.0,Low Risk,198.0,0.25
2165-VOEGB,Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,Yes,Non-Senior,Established,1,105.2,Low Risk,4839.2,-16.349999999999454
3612-YUNGG,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,No,Non-Senior,Loyal,0,0.0,Low Risk,6988.8,-247.65000000000055
2254-DLXRI,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,No,Non-Senior,New Customer,0,0.0,High Risk,79.15,0.0
5062-CJJKH,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,No,Non-Senior,Established,0,0.0,Low Risk,1341.25,14.200000000000045
9028-LIHRP,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209.0,No,Non-Senior,Loyal,0,0.0,Low Risk,7114.2,94.80000000000018
2219-MVUSO,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,438.4,Yes,Non-Senior,New Customer,1,45.15,High Risk,361.2,77.19999999999999
1053-MXTTK,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,No,Non-Senior,Loyal,0,0.0,Low Risk,7822.8,-96.44999999999982
1530-ZTDOZ,Female,0,Yes,No,49,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,No,Non-Senior,Loyal,0,0.0,Low Risk,1991.85,78.90000000000009
1301-LOPVR,Male,0,Yes,Yes,29,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,No,Non-Senior,Established,0,0.0,Low Risk,1605.15,31.799999999999955
0853-TWRVK,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,No,Non-Senior,Loyal,0,0.0,Low Risk,7603.2,-21.699999999999818
8914-RBTSB,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,Yes,Non-Senior,Established,1,93.8,Low Risk,2907.7999999999997,111.70000000000027
6212-ATMLK,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,No,Non-Senior,Loyal,0,0.0,Low Risk,4785.0,-55.25
8200-LGKSR,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,No,Non-Senior,Loyal,0,0.0,Low Risk,5907.2,218.90000000000055
1568-BEKZM,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,No,Senior,Loyal,0,0.0,Low Risk,6303.5,29.899999999999636
0670-ANMUU,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,No,Non-Senior,Loyal,0,0.0,Low Risk,6933.150000000001,-245.30000000000018
6897-RWMUB,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,No,Non-Senior,Loyal,0,0.0,Low Risk,4151.05,7.199999999999818
0963-ZBDRN,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,Yes,Non-Senior,Established,1,96.2,Low Risk,3078.4,105.0
7594-RQHXR,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,Yes,Non-Senior,New Customer,1,79.6,High Risk,79.6,0.0
6999-CHVCF,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,No,Non-Senior,Loyal,0,0.0,Low Risk,6942.799999999999,206.5500000000011
6134-KWTBV,Male,0,No,No,62,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.4,1429.65,No,Non-Senior,Loyal,0,0.0,Low Risk,1450.8,-21.149999999999864
1077-HUUJM,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,No,Non-Senior,New Customer,0,0.0,High Risk,497.34999999999997,-24.69999999999999
6331-EWIEB,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,1734.5,Yes,Non-Senior,Early,1,85.25,Medium Risk,1705.0,29.5
0895-LNKRC,Male,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.45,113.5,No,Non-Senior,New Customer,0,0.0,Low Risk,116.69999999999999,-3.1999999999999886
2045-BMBTJ,Female,1,No,No,33,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,No,Senior,Established,0,0.0,Low Risk,1961.8500000000001,-77.20000000000005
8417-GSODA,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,No,Non-Senior,Established,0,0.0,Low Risk,2581.6,-13.449999999999818
5171-EPLKN,Male,0,No,No,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.85,470.0,No,Non-Senior,Established,0,0.0,Low Risk,535.95,-65.95000000000005
4452-QIIEB,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,278.4,No,Non-Senior,New Customer,0,0.0,High Risk,307.3,-28.900000000000034
5998-VVEJY,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,2088.8,Yes,Non-Senior,Established,1,80.5,Low Risk,2093.0,-4.199999999999818
1624-NALOJ,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,502.6,Yes,Senior,New Customer,1,89.8,High Risk,449.0,53.60000000000002
6741-EGCBI,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,No,Senior,Established,0,0.0,Low Risk,2715.0,-119.15000000000009
7820-ZYGNY,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5825.5,No,Non-Senior,Loyal,0,0.0,Low Risk,5698.35,127.14999999999964
4317-VTEOA,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,Yes,Non-Senior,New Customer,1,50.75,High Risk,50.75,0.0
9677-AVKED,Female,0,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,No,Non-Senior,Loyal,0,0.0,Low Risk,4483.799999999999,-34.04999999999927
1670-SVOWZ,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,Yes,Non-Senior,Early,1,89.65,Medium Risk,1255.1000000000001,-46.75000000000023
2227-JRSJX,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,No,Non-Senior,Early,0,0.0,Medium Risk,2082.15,-125.75
9847-HNVGP,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.95,310.6,No,Non-Senior,Early,0,0.0,Low Risk,339.15,-28.549999999999955
6696-YDAYZ,Male,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.5,290.55,No,Non-Senior,Early,0,0.0,Low Risk,328.0,-37.44999999999999
8980-WQFWL,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,No,Non-Senior,Established,0,0.0,Low Risk,2173.5,-77.40000000000009
1730-ZMAME,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2665.0,No,Senior,Established,0,0.0,Low Risk,2544.0,121.0
6506-EYCNH,Female,0,Yes,Yes,28,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,No,Non-Senior,Established,0,0.0,Low Risk,547.4,-3.6000000000000227
4634-JLRJT,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.35,20.35,No,Non-Senior,New Customer,0,0.0,High Risk,20.35,0.0
9501-UKKNL,Male,0,No,No,59,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,3005.8,No,Non-Senior,Loyal,0,0.0,Low Risk,3050.3,-44.5
2560-QTSBS,Female,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),23.3,1623.15,No,Non-Senior,Loyal,0,0.0,Low Risk,1677.6000000000001,-54.450000000000045
7541-YLXCL,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,2498.4,Yes,Non-Senior,Established,1,65.4,Low Risk,2354.4,144.0
4795-WRNVT,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586.0,No,Non-Senior,Established,0,0.0,Low Risk,2604.0,-18.0
6080-TCMYC,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,No,Non-Senior,Established,0,0.0,Low Risk,3248.0,44.30000000000018
0260-ZDLGK,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Yes,Non-Senior,New Customer,1,72.9,High Risk,656.1,-4.7000000000000455
7860-UXCRM,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,No,Non-Senior,Loyal,0,0.0,Low Risk,4693.5,-18.949999999999818
6357-JJPQT,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,232.35,No,Non-Senior,New Customer,0,0.0,High Risk,241.5,-9.150000000000006
2292-XQWSV,Male,0,Yes,Yes,40,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2448.5,No,Non-Senior,Established,0,0.0,Low Risk,2412.0,36.5
9552-TGUZV,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,658.1,No,Non-Senior,New Customer,0,0.0,High Risk,600.0,58.10000000000002
5913-INRQV,Male,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3128.8,No,Senior,Established,0,0.0,Low Risk,3065.1000000000004,63.69999999999982
8722-NGNBH,Male,0,No,No,5,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40.0,223.45,Yes,Non-Senior,New Customer,1,40.0,High Risk,200.0,23.44999999999999
6210-KBBPI,Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,919.4,Yes,Senior,New Customer,1,99.45,High Risk,895.0500000000001,24.34999999999991
9643-YBLUR,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,No,Non-Senior,New Customer,0,0.0,High Risk,621.4499999999999,32.500000000000114
8734-FNWVH,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,No,Non-Senior,Established,0,0.0,Low Risk,1850.7,-25.200000000000045
9447-YPTBX,Female,0,Yes,No,50,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,943.1,No,Non-Senior,Loyal,0,0.0,Low Risk,992.5000000000001,-49.40000000000009
0133-BMFZO,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,181.65,Yes,Non-Senior,New Customer,1,86.25,High Risk,172.5,9.150000000000006
6128-CZOMY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,Non-Senior,New Customer,1,45.65,High Risk,45.65,0.0
9540-JYROE,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,551.35,Yes,Non-Senior,New Customer,1,70.1,High Risk,560.8,-9.449999999999932
9026-LHEVG,Female,0,No,No,9,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,359.4,No,Non-Senior,New Customer,0,0.0,High Risk,366.75,-7.350000000000023
2260-USTRB,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,Yes,Senior,New Customer,1,70.2,High Risk,140.4,-24.450000000000003
3656-TKRVZ,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,165.2,Yes,Non-Senior,New Customer,1,55.35,High Risk,166.05,-0.8500000000000227
7011-CVEUC,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,No,Non-Senior,Established,0,0.0,Low Risk,2392.5,-54.15000000000009
6185-TASNN,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,No,Senior,New Customer,0,0.0,High Risk,46.3,0.0
7925-PNRGI,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,No,Non-Senior,Established,0,0.0,Low Risk,3658.5,-117.40000000000009
8623-TMRBY,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,4146.05,Yes,Senior,Loyal,1,84.2,Low Risk,4294.2,-148.14999999999964
1552-CZCLL,Female,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.0,1087.25,No,Non-Senior,Loyal,0,0.0,Low Risk,1100.0,-12.75
3038-PQIUY,Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.15,2522.4,No,Non-Senior,Established,0,0.0,Low Risk,2513.7000000000003,8.699999999999818
1501-SGHBW,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,81.0,Yes,Non-Senior,New Customer,1,45.85,High Risk,91.7,-10.700000000000003
9313-CDOGY,Male,0,Yes,Yes,38,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.6,717.3,No,Non-Senior,Established,0,0.0,Low Risk,744.8000000000001,-27.500000000000114
8148-BPLZQ,Male,0,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1734.2,No,Non-Senior,Established,0,0.0,Low Risk,1693.1999999999998,41.00000000000023
2623-DRYAM,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,No,Non-Senior,Loyal,0,0.0,Low Risk,7122.5,-53.19999999999982
9987-LUTYD,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,No,Non-Senior,Early,0,0.0,Low Risk,716.9499999999999,25.950000000000045
3208-YPIOE,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,3017.65,Yes,Non-Senior,Established,1,75.25,Low Risk,2934.75,82.90000000000009
4488-KQFDT,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,6423.0,No,Non-Senior,Loyal,0,0.0,Low Risk,6340.95,82.05000000000018
2612-RANWT,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,Yes,Non-Senior,New Customer,1,100.15,Medium Risk,1201.8000000000002,-37.50000000000023
5693-PIPCS,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,No,Non-Senior,Established,0,0.0,Low Risk,4085.65,134.70000000000027
0491-KAPQG,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,No,Non-Senior,Early,0,0.0,Medium Risk,1547.7,11.0
1925-LFCZZ,Male,1,No,No,55,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,No,Senior,Loyal,0,0.0,Low Risk,2752.75,-9.300000000000182
8039-EQPIM,Male,0,Yes,No,69,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,No,Non-Senior,Loyal,0,0.0,Low Risk,4157.25,-101.75
6900-PXRMS,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,2710.25,Yes,Senior,Established,1,105.75,Low Risk,2749.5,-39.25
8707-RMEZH,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,No,Senior,Loyal,0,0.0,Low Risk,6023.7,31.850000000000364
3346-BRMIS,Female,1,Yes,No,18,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,810.7,Yes,Senior,Early,1,48.35,Medium Risk,870.3000000000001,-59.60000000000002
